dataset,sample_id,label,cv_count,misclassification_rate,boundary_entropy,true_class_confidence,boundary_hardness,hybrid_hardness,mean_fold_accuracy,same_label_fraction,label_entropy,label_margin,knn_density,local_spread,centroid_distance,pca_reconstruction_error,isolation_anomaly,feature_norm,H,B,S,V,R_resp,R_rob,D_H,D_B,D_S,D_V,D_R_rob,defect_mean,defect_max,defect_std,local_defect_mean,local_defect_max,local_defect_std,defect_tail_rank,hotspot_neighbor_fraction,maat_scalar_cost,maat_robustness_loss,label_disagreement,density_anomaly
breast_cancer,0,0,25.0,0.0,0.3432432789777254,0.8885033909190532,0.49568550949551293,0.11600814475500132,0.9585964912280701,1.0,0.0,1.0,0.1512635720907471,0.36197642244053746,0.3553174001921229,0.08380695150571213,0.6927671572209956,0.4841365901947989,1.0,1.0,0.05973760836192144,0.1512635720907471,0.5328170544909568,0.3083156329006894,-0.0,-0.0,2.817793501111371,1.8887314532655501,1.1766312385942304,1.1766312385942304,2.817793501111371,1.0926502121829205,0.6149191040753595,1.4162970394758092,0.30491753716849024,0.8927943760984183,0.06666666666666667,1.1766312385942304,0.6916843670993106,0.0,0.8487364279092529
breast_cancer,1,0,25.0,0.0,0.19588384968503242,0.9494837331513929,0.28013623108981345,0.06421830451807832,0.9585964912280701,1.0,0.0,1.0,0.43602718612143515,0.11565664336122093,0.16060280213212397,0.09021946159326232,0.26695872776070106,0.19153700286757383,1.0,1.0,0.9689628436636581,0.43602718612143515,0.7582944128000272,0.7582944128000272,-0.0,-0.0,0.0315290128589049,0.8300506840874706,0.27668356136249017,0.22765265166177312,0.8300506840874706,0.3185603116808441,0.3034565879474898,1.1311515773999672,0.2570942750598989,0.3444639718804921,0.0,0.22765265166177312,0.24170558719997282,0.0,0.5639728138785649
breast_cancer,2,0,25.0,0.0,0.00489848342475879,0.9994121207476357,0.000773328552489891,0.00017027037302159764,0.9585964912280701,1.0,0.0,1.0,0.4116144352467552,0.1262836028003961,0.07871640240800215,0.033027840560181876,0.2724812976877229,0.2432934585811745,1.0,1.0,0.9292421035066907,0.4116144352467552,0.7438696943231448,0.7438696943231448,-0.0,-0.0,0.07338596754689074,0.8876682045809612,0.29588940152698706,0.2513887147309678,0.8876682045809612,0.33612778823606343,0.2427252283023687,0.3946984984173475,0.06650802951679527,0.3989455184534271,0.0,0.2513887147309678,0.25613030567685524,0.0,0.5883855647532448
breast_cancer,3,0,25.0,0.0,0.6268333519572529,0.658358732144813,0.9105054900502823,0.22758998533234728,0.9585964912280701,1.0,0.0,1.0,0.06711726951118657,0.5842675481183962,0.6144346565074069,0.12792138235030392,0.8537625963744176,0.6559445743419529,1.0,1.0,0.0022815204839631694,0.06711726951118657,0.40639163499226383,0.11124094334038795,-0.0,-0.0,6.082913179349517,2.7013138983540865,2.196056769425901,2.196056769425901,6.082913179349517,2.2364377114858223,1.0045065013791823,2.327697564591423,0.6537650787465664,0.9402460456942003,0.26666666666666666,2.196056769425901,0.8887590566596121,0.0,0.9328827304888134
breast_cancer,4,0,25.0,0.0,0.3536125161104039,0.8812368349559434,0.5108530599691715,0.1199667327746482,0.9585964912280701,1.0,0.0,1.0,0.3144435378891792,0.18062856758971027,0.1653991189398277,0.03129610142384003,0.30860205058289564,0.23011790352445252,1.0,1.0,0.6200961284662044,0.3144435378891792,0.6800083172924285,0.6645083208453484,-0.0,-0.0,0.4778807670481422,1.156950748723175,0.4087078789428293,0.40870787894282923,1.156950748723175,0.4239661640380869,0.27724715045176584,0.6797218245424148,0.14456078380592724,0.6274165202108963,0.0,0.40870787894282923,0.3354916791546516,0.0,0.6855564621108208
breast_cancer,5,0,25.0,0.0,0.5557532747016147,0.7409490053073664,0.8065334576190064,0.19699199700440329,0.9585964912280701,0.9333333333333333,0.3533593350214213,0.8666666666666667,0.39036358515323777,0.13637421611734407,0.2321145853740078,0.010509938020237038,0.2907499668760899,0.22315692529470804,0.6466406649785787,0.8666666666666667,0.8811202678428176,0.39036358515323777,0.6025523730795729,0.6025523730795729,0.43596452519728046,0.1431008436406733,0.12656114948805727,0.9406767045281859,0.5065806911220465,0.43057678279524864,0.9406767045281859,0.2970102600547885,0.9125094260044307,6.2016131608365574,1.4344043532005208,0.6467486818980668,0.06666666666666667,0.43057678279524864,0.3974476269204271,0.06666666666666665,0.6096364148467622
breast_cancer,6,0,25.0,0.0,0.010505523477907152,0.998532316093101,0.008974998735722028,0.0019887251063535447,0.9585964912280701,1.0,0.0,1.0,0.6756651457139509,0.04628962656425873,0.09133937900630393,0.01423685375085768,0.1592749729528644,0.13058976313367182,1.0,1.0,0.7262744962232549,0.6756651457139509,0.8774933598906423,0.8369665039479217,-0.0,-0.0,0.31982724164542936,0.39205767224081356,0.17797122847156066,0.17797122847156072,0.39205767224081356,0.16081271728734836,0.29177396909266406,1.1311515773999672,0.25051747505702676,0.1634446397188049,0.0,0.17797122847156072,0.16303349605207829,0.0,0.32433485428604913
breast_cancer,7,0,25.0,0.0,0.2834321124343173,0.9169370595625225,0.40819702062910007,0.09459838642780445,0.9585964912280701,0.8666666666666667,0.5665095065529053,0.7333333333333334,0.4020532654496948,0.1307204233887644,0.15458956861848336,0.03790487384355738,0.19180784861076905,0.142403930336663,0.43349049344709467,0.7333333333333334,0.9091362145241823,0.4020532654496948,0.503718845381253,0.503718845381253,0.8358854127664888,0.31015492830383945,0.0952603450694954,0.9111706980219701,0.6857370130307661,0.567641679438512,0.9111706980219701,0.314120023865099,0.9109165521826929,6.2016131608365574,1.4744608297235322,0.7486818980667839,0.13333333333333333,0.567641679438512,0.496281154618747,0.1333333333333333,0.5979467345503052
breast_cancer,8,0,25.0,0.0,0.2614362684129773,0.9245313616489631,0.37602270827269857,0.0870271778107606,0.9585964912280701,0.9333333333333333,0.3533593350214213,0.8666666666666667,0.3850086744927276,0.13905288822401277,0.21205784186157303,0.02440781470493674,0.3019645755143199,0.23797367637891498,0.6466406649785787,0.8666666666666667,0.8670494696276408,0.3850086744927276,0.5997844564574806,0.5997844564574806,0.43596452519728046,0.1431008436406733,0.14265924543531402,0.9544894137982336,0.5111849275453957,0.4374797911233794,0.9544894137982336,0.2987680745946743,0.8387586319794984,6.2016131608365574,1.4526527008750594,0.6537785588752196,0.06666666666666667,0.4374797911233794,0.4002155435425194,0.06666666666666665,0.6149913255072724
breast_cancer,9,0,25.0,0.0,0.5046067512661554,0.7901227099882305,0.7317191327238154,0.17605804661557697,0.9585964912280701,0.9333333333333333,0.3533593350214213,0.8666666666666667,0.11004487463182148,0.4498595428078501,0.5126580234025482,0.16530903138372546,0.7153572579121075,0.5603155630748972,0.6466406649785787,0.8666666666666667,0.016428597026771262,0.11004487463182148,0.39508903358217323,0.17841088629130758,0.43596452519728046,0.1431008436406733,4.10873174152412,2.2068670451808097,1.7236660388857208,1.723666038885721,4.10873174152412,1.4197452689241197,0.6872298434845223,2.327697564591423,0.5014631410977723,0.9261862917398945,0.06666666666666667,1.723666038885721,0.8215891137086924,0.06666666666666665,0.8899551253681786
breast_cancer,10,0,25.0,0.0,0.6024346129347532,0.7017143409606598,0.8748163548822652,0.21550200582544943,0.9585964912280701,0.6666666666666666,0.9182958340544894,0.3333333333333333,0.5585058336239862,0.07401287411900555,0.21645730526349116,0.029538291300155527,0.16191591117856943,0.10930544986092514,0.08170416594551055,0.3333333333333333,0.9459991698991548,0.5585058336239862,0.2477708552862903,0.2477708552862903,2.5046502876510415,1.0986122886681098,0.055513587415681,0.582490215363625,1.3952509305609253,1.1273034619318765,2.5046502876510415,0.8264693964616363,2.704692348078002,7.23246254767588,2.783471104310898,0.8787346221441125,0.4,1.1273034619318765,0.7522291447137097,0.33333333333333337,0.4414941663760138
breast_cancer,11,0,25.0,0.0,0.01689379608270185,0.9973486545082852,0.018319412980753822,0.00407969335307798,0.9585964912280701,0.9333333333333333,0.3533593350214213,0.8666666666666667,0.44002969926467594,0.11400393972663947,0.07368813118084412,0.05535155306767958,0.1713910662215356,0.1150701090782655,0.6466406649785787,0.8666666666666667,0.9738889277056259,0.44002969926467594,0.6270935951348598,0.6270935951348598,0.43596452519728046,0.1431008436406733,0.02645801910556284,0.8209130560189309,0.46665947495229493,0.3786191837829485,0.8209130560189309,0.27790279772572074,0.5215226028375815,1.1387745385032668,0.2813187722634527,0.5992970123022847,0.0,0.3786191837829485,0.37290640486514015,0.06666666666666665,0.5599703007353241
